Species,Turbine_Longitude,Turbine_Latitude,Timestamp,Distance
Larus hyperboreus,-161.78984,60.79701,2017/09/02 00:11:49,0.7223504
Larus hyperboreus,-161.79008,60.797314,2017/09/02 00:11:49,0.7118377
Larus hyperboreus,-161.79051,60.797504,2017/09/02 00:11:49,0.711876
Larus hyperboreus,-161.79353,60.794064,2017/09/02 00:11:49,0.9586445
Larus hyperboreus,-161.78984,60.79701,2017/09/07 23:12:40,0.8720316
Larus hyperboreus,-161.79008,60.797314,2017/09/07 23:12:40,0.8606113
Larus hyperboreus,-161.79051,60.797504,2017/09/07 23:12:40,0.8596555
Larus hyperboreus,-161.78984,60.79701,2017/09/07 23:23:46,0.9147721
Larus hyperboreus,-161.79008,60.797314,2017/09/07 23:23:46,0.90450394
Larus hyperboreus,-161.79051,60.797504,2017/09/07 23:23:46,0.9046658
Larus hyperboreus,-161.78984,60.79701,2017/09/13 21:57:32,0.81220555
Larus hyperboreus,-161.79008,60.797314,2017/09/13 21:57:32,0.81102616
Larus hyperboreus,-161.79051,60.797504,2017/09/13 21:57:32,0.8191637
Larus hyperboreus,-161.78984,60.79701,2017/09/13 22:23:44,0.841041
Larus hyperboreus,-161.79008,60.797314,2017/09/13 22:23:44,0.83128136
Larus hyperboreus,-161.79051,60.797504,2017/09/13 22:23:44,0.8319727
Larus hyperboreus,-161.78984,60.79701,2017/09/15 23:08:39,0.6165123
Larus hyperboreus,-161.79008,60.797314,2017/09/15 23:08:39,0.5939884
Larus hyperboreus,-161.79051,60.797504,2017/09/15 23:08:39,0.5758006
Larus hyperboreus,-161.79353,60.794064,2017/09/15 23:08:39,0.7700004
Larus hyperboreus,-161.78984,60.79701,2017/09/21 20:16:47,0.117603235
Larus hyperboreus,-161.79008,60.797314,2017/09/21 20:16:47,0.114143685
Larus hyperboreus,-161.79051,60.797504,2017/09/21 20:16:47,0.123082876
Larus hyperboreus,-161.79353,60.794064,2017/09/21 20:16:47,0.3496979
Larus hyperboreus,-161.78984,60.79701,2017/09/21 20:32:24,0.38170773
Larus hyperboreus,-161.79008,60.797314,2017/09/21 20:32:24,0.37275594
Larus hyperboreus,-161.79051,60.797504,2017/09/21 20:32:24,0.37478915
Larus hyperboreus,-161.79353,60.794064,2017/09/21 20:32:24,0.61668104
Larus hyperboreus,-161.78984,60.79701,2017/09/24 00:51:29,0.38268214
Larus hyperboreus,-161.79008,60.797314,2017/09/24 00:51:29,0.4036939
Larus hyperboreus,-161.79051,60.797504,2017/09/24 00:51:29,0.42312896
Larus hyperboreus,-161.79353,60.794064,2017/09/24 00:51:29,0.39553568
Larus hyperboreus,-161.78984,60.79701,2017/09/24 00:55:27,0.92741895
Larus hyperboreus,-161.79008,60.797314,2017/09/24 00:55:27,0.9310096
Larus hyperboreus,-161.79051,60.797504,2017/09/24 00:55:27,0.9426198
Larus hyperboreus,-161.78984,60.79701,2017/09/30 00:05:04,0.45808607
Larus hyperboreus,-161.79008,60.797314,2017/09/30 00:05:04,0.47751734
Larus hyperboreus,-161.79051,60.797504,2017/09/30 00:05:04,0.49698314
Larus hyperboreus,-161.79353,60.794064,2017/09/30 00:05:04,0.4948966
Larus hyperboreus,-161.78984,60.79701,2017/10/08 00:05:06,0.34802657
Larus hyperboreus,-161.79008,60.797314,2017/10/08 00:05:06,0.36819178
Larus hyperboreus,-161.79051,60.797504,2017/10/08 00:05:06,0.3804227
Larus hyperboreus,-161.79353,60.794064,2017/10/08 00:05:06,0.166093
Larus hyperboreus,-161.78984,60.79701,2017/10/11 21:43:48,0.88102114
Larus hyperboreus,-161.79008,60.797314,2017/10/11 21:43:48,0.88612777
Larus hyperboreus,-161.79051,60.797504,2017/10/11 21:43:48,0.8987869
Larus hyperboreus,-161.78984,60.79701,2017/10/15 21:54:35,0.9275753
Larus hyperboreus,-161.79008,60.797314,2017/10/15 21:54:35,0.9152598
Larus hyperboreus,-161.79051,60.797504,2017/10/15 21:54:35,0.9133664
Larus hyperboreus,-161.78984,60.79701,2017/10/16 00:01:03,0.42120788
Larus hyperboreus,-161.79008,60.797314,2017/10/16 00:01:03,0.44069114
Larus hyperboreus,-161.79051,60.797504,2017/10/16 00:01:03,0.45189127
Larus hyperboreus,-161.79353,60.794064,2017/10/16 00:01:03,0.21765807
Larus hyperboreus,-161.78984,60.79701,2017/10/16 00:12:05,0.53962123
Larus hyperboreus,-161.79008,60.797314,2017/10/16 00:12:05,0.51709956
Larus hyperboreus,-161.79051,60.797504,2017/10/16 00:12:05,0.49890858
Larus hyperboreus,-161.79353,60.794064,2017/10/16 00:12:05,0.6959722
Larus hyperboreus,-161.78984,60.79701,2017/10/17 20:21:51,0.9368125
Larus hyperboreus,-161.79008,60.797314,2017/10/17 20:21:51,0.933264
Larus hyperboreus,-161.79051,60.797504,2017/10/17 20:21:51,0.93943655
Larus hyperboreus,-161.78984,60.79701,2017/10/19 21:50:15,0.6998376
Larus hyperboreus,-161.79008,60.797314,2017/10/19 21:50:15,0.71416414
Larus hyperboreus,-161.79051,60.797504,2017/10/19 21:50:15,0.73205936
Larus hyperboreus,-161.79353,60.794064,2017/10/19 21:50:15,0.7927219
Larus hyperboreus,-161.78984,60.79701,2017/10/19 23:30:34,0.8022623
Larus hyperboreus,-161.79008,60.797314,2017/10/19 23:30:34,0.77995396
Larus hyperboreus,-161.79051,60.797504,2017/10/19 23:30:34,0.7612763
Larus hyperboreus,-161.79353,60.794064,2017/10/19 23:30:34,0.9375912
Larus hyperboreus,-161.78984,60.79701,2017/10/21 20:39:56,0.83254796
Larus hyperboreus,-161.79008,60.797314,2017/10/21 20:39:56,0.81990385
Larus hyperboreus,-161.79051,60.797504,2017/10/21 20:39:56,0.8177168
Larus hyperboreus,-161.78984,60.79701,2017/10/23 22:44:12,0.84106123
Larus hyperboreus,-161.79008,60.797314,2017/10/23 22:44:12,0.8337131
Larus hyperboreus,-161.79051,60.797504,2017/10/23 22:44:12,0.83664984
Larus hyperboreus,-161.78984,60.79701,2017/10/23 23:20:33,0.47353548
Larus hyperboreus,-161.79008,60.797314,2017/10/23 23:20:33,0.4594526
Larus hyperboreus,-161.79051,60.797504,2017/10/23 23:20:33,0.45606774
Larus hyperboreus,-161.79353,60.794064,2017/10/23 23:20:33,0.7117708
Larus hyperboreus,-161.78984,60.79701,2017/10/24 00:01:34,0.6675398
Larus hyperboreus,-161.79008,60.797314,2017/10/24 00:01:34,0.66922057
Larus hyperboreus,-161.79051,60.797504,2017/10/24 00:01:34,0.67960227
Larus hyperboreus,-161.79353,60.794064,2017/10/24 00:01:34,0.8627746
Larus hyperboreus,-161.78984,60.79701,2017/10/24 00:21:10,0.8796815
Larus hyperboreus,-161.79008,60.797314,2017/10/24 00:21:10,0.8627619
Larus hyperboreus,-161.79051,60.797504,2017/10/24 00:21:10,0.85573936
Larus hyperboreus,-161.78984,60.79701,2017/11/06 23:27:48,0.91454583
Larus hyperboreus,-161.79008,60.797314,2017/11/06 23:27:48,0.91976935
Larus hyperboreus,-161.79051,60.797504,2017/11/06 23:27:48,0.9324952
Larus hyperboreus,-161.91309,59.7403,2017/11/15 20:21:11,0.95542735
Larus hyperboreus,-161.91568,59.7396,2017/11/15 20:21:11,0.96919525
Larus hyperboreus,-161.91438,59.74,2017/11/15 20:21:11,0.9576429
Larus hyperboreus,-161.91309,59.7403,2017/11/18 20:45:51,0.18843476
Larus hyperboreus,-161.91568,59.7396,2017/11/18 20:45:51,0.11118283
Larus hyperboreus,-161.91438,59.74,2017/11/18 20:45:51,0.14929168
Larus hyperboreus,-161.91309,59.7403,2017/11/18 22:35:50,0.34847
Larus hyperboreus,-161.91568,59.7396,2017/11/18 22:35:50,0.2725507
Larus hyperboreus,-161.91438,59.74,2017/11/18 22:35:50,0.30779406
Larus hyperboreus,-161.91309,59.7403,2017/11/18 22:41:53,0.66364396
Larus hyperboreus,-161.91568,59.7396,2017/11/18 22:41:53,0.56251097
Larus hyperboreus,-161.91438,59.74,2017/11/18 22:41:53,0.614219
Larus hyperboreus,-161.91309,59.7403,2017/11/18 23:12:38,0.98717815
Larus hyperboreus,-161.91568,59.7396,2017/11/18 23:12:38,0.9436131
Larus hyperboreus,-161.91438,59.74,2017/11/18 23:12:38,0.96783596
Larus hyperboreus,-161.91309,59.7403,2017/11/19 00:06:42,0.74177307
Larus hyperboreus,-161.91568,59.7396,2017/11/19 00:06:42,0.7873617
Larus hyperboreus,-161.91438,59.74,2017/11/19 00:06:42,0.75964046
Larus hyperboreus,-161.78984,60.79701,2017/08/10 23:01:34,0.8163417
Larus hyperboreus,-161.79008,60.797314,2017/08/10 23:01:34,0.8389609
Larus hyperboreus,-161.79051,60.797504,2017/08/10 23:01:34,0.85651517
Larus hyperboreus,-161.79353,60.794064,2017/08/10 23:01:34,0.6987155
Larus hyperboreus,-161.78984,60.79701,2017/08/10 23:25:46,0.76113737
Larus hyperboreus,-161.79008,60.797314,2017/08/10 23:25:46,0.7818135
Larus hyperboreus,-161.79051,60.797504,2017/08/10 23:25:46,0.7945444
Larus hyperboreus,-161.79353,60.794064,2017/08/10 23:25:46,0.5633025
Larus hyperboreus,-161.78984,60.79701,2017/08/12 21:23:15,0.64836025
Larus hyperboreus,-161.79008,60.797314,2017/08/12 21:23:15,0.6384771
Larus hyperboreus,-161.79051,60.797504,2017/08/12 21:23:15,0.63919014
Larus hyperboreus,-161.79353,60.794064,2017/08/12 21:23:15,0.88385904
Larus hyperboreus,-161.78984,60.79701,2017/08/12 21:28:16,0.20844106
Larus hyperboreus,-161.79008,60.797314,2017/08/12 21:28:16,0.21050246
Larus hyperboreus,-161.79051,60.797504,2017/08/12 21:28:16,0.2221408
Larus hyperboreus,-161.79353,60.794064,2017/08/12 21:28:16,0.42083684
Larus hyperboreus,-161.78984,60.79701,2017/08/12 21:28:16,0.30930057
Larus hyperboreus,-161.79008,60.797314,2017/08/12 21:28:16,0.3020984
Larus hyperboreus,-161.79051,60.797504,2017/08/12 21:28:16,0.3059817
Larus hyperboreus,-161.79353,60.794064,2017/08/12 21:28:16,0.54199535
Larus hyperboreus,-161.88658,60.78057,2017/08/15 00:48:28,0.91348433
Larus hyperboreus,-161.78984,60.79701,2017/08/27 00:56:30,0.9892783
Larus hyperboreus,-161.79008,60.797314,2017/08/27 00:56:30,0.9785907
Larus hyperboreus,-161.79051,60.797504,2017/08/27 00:56:30,0.9783102
Larus hyperboreus,-161.78984,60.79701,2017/08/29 00:53:02,0.4882732
Larus hyperboreus,-161.79008,60.797314,2017/08/29 00:53:02,0.46623632
Larus hyperboreus,-161.79051,60.797504,2017/08/29 00:53:02,0.45136663
Larus hyperboreus,-161.79353,60.794064,2017/08/29 00:53:02,0.6880448
Larus hyperboreus,-161.78984,60.79701,2017/09/01 22:38:57,0.3810968
Larus hyperboreus,-161.79008,60.797314,2017/09/01 22:38:57,0.36593407
Larus hyperboreus,-161.79051,60.797504,2017/09/01 22:38:57,0.36151853
Larus hyperboreus,-161.79353,60.794064,2017/09/01 22:38:57,0.6186228
Larus hyperboreus,-161.78984,60.79701,2017/09/01 23:46:58,0.5104635
Larus hyperboreus,-161.79008,60.797314,2017/09/01 23:46:58,0.5267919
Larus hyperboreus,-161.79051,60.797504,2017/09/01 23:46:58,0.54550517
Larus hyperboreus,-161.79353,60.794064,2017/09/01 23:46:58,0.59069335
Larus hyperboreus,-161.78984,60.79701,2017/09/11 22:49:24,0.2978363
Larus hyperboreus,-161.79008,60.797314,2017/09/11 22:49:24,0.29625857
Larus hyperboreus,-161.79051,60.797504,2017/09/11 22:49:24,0.3048355
Larus hyperboreus,-161.79353,60.794064,2017/09/11 22:49:24,0.5168945
Larus hyperboreus,-161.78984,60.79701,2017/09/16 00:51:43,0.9090482
Larus hyperboreus,-161.79008,60.797314,2017/09/16 00:51:43,0.9273213
Larus hyperboreus,-161.79051,60.797504,2017/09/16 00:51:43,0.9465688
Larus hyperboreus,-161.79353,60.794064,2017/09/16 00:51:43,0.93701065
Larus hyperboreus,-161.78984,60.79701,2017/09/16 00:53:00,0.98961383
Larus hyperboreus,-161.79353,60.794064,2017/09/16 00:53:00,0.987287
Larus hyperboreus,-161.78984,60.79701,2017/09/18 00:34:57,0.8458534
Larus hyperboreus,-161.79008,60.797314,2017/09/18 00:34:57,0.8235511
Larus hyperboreus,-161.79051,60.797504,2017/09/18 00:34:57,0.8078398
Larus hyperboreus,-161.78984,60.79701,2017/09/19 21:42:42,0.918435
Larus hyperboreus,-161.79008,60.797314,2017/09/19 21:42:42,0.8997032
Larus hyperboreus,-161.79051,60.797504,2017/09/19 21:42:42,0.8903225
Larus hyperboreus,-161.78984,60.79701,2017/09/25 20:29:58,0.891765
Larus hyperboreus,-161.79008,60.797314,2017/09/25 20:29:58,0.9140346
Larus hyperboreus,-161.79051,60.797504,2017/09/25 20:29:58,0.93277884
Larus hyperboreus,-161.79353,60.794064,2017/09/25 20:29:58,0.81179506
Larus hyperboreus,-161.78984,60.79701,2017/09/25 20:47:30,0.49985978
Larus hyperboreus,-161.79008,60.797314,2017/09/25 20:47:30,0.48182562
Larus hyperboreus,-161.79051,60.797504,2017/09/25 20:47:30,0.47364542
Larus hyperboreus,-161.79353,60.794064,2017/09/25 20:47:30,0.7315986
Larus hyperboreus,-161.78984,60.79701,2017/09/29 22:06:40,0.45411363
Larus hyperboreus,-161.79008,60.797314,2017/09/29 22:06:40,0.45612922
Larus hyperboreus,-161.79051,60.797504,2017/09/29 22:06:40,0.46697074
Larus hyperboreus,-161.79353,60.794064,2017/09/29 22:06:40,0.6531856
Larus hyperboreus,-161.78984,60.79701,2017/09/29 22:16:46,0.39058328
Larus hyperboreus,-161.79008,60.797314,2017/09/29 22:16:46,0.3870619
Larus hyperboreus,-161.79051,60.797504,2017/09/29 22:16:46,0.39381787
Larus hyperboreus,-161.79353,60.794064,2017/09/29 22:16:46,0.613063
Larus hyperboreus,-161.78984,60.79701,2017/09/29 22:30:54,0.818539
Larus hyperboreus,-161.79008,60.797314,2017/09/29 22:30:54,0.8081629
Larus hyperboreus,-161.79051,60.797504,2017/09/29 22:30:54,0.80827045
Larus hyperboreus,-161.78984,60.79701,2017/10/07 20:26:44,0.9049214
Larus hyperboreus,-161.79008,60.797314,2017/10/07 20:26:44,0.90478307
Larus hyperboreus,-161.79051,60.797504,2017/10/07 20:26:44,0.91368014
Larus hyperboreus,-161.78984,60.79701,2017/10/08 00:07:43,0.24024884
Larus hyperboreus,-161.79008,60.797314,2017/10/08 00:07:43,0.24317183
Larus hyperboreus,-161.79051,60.797504,2017/10/08 00:07:43,0.2552047
Larus hyperboreus,-161.79353,60.794064,2017/10/08 00:07:43,0.44686672
Larus hyperboreus,-161.78984,60.79701,2017/10/09 22:05:10,0.7494963
Larus hyperboreus,-161.79008,60.797314,2017/10/09 22:05:10,0.7396543
Larus hyperboreus,-161.79051,60.797504,2017/10/09 22:05:10,0.72454816
Larus hyperboreus,-161.79353,60.794064,2017/10/09 22:05:10,0.67879516
Larus hyperboreus,-161.78984,60.79701,2017/10/11 21:40:51,0.69938785
Larus hyperboreus,-161.79008,60.797314,2017/10/11 21:40:51,0.7013839
Larus hyperboreus,-161.79051,60.797504,2017/10/11 21:40:51,0.71197176
Larus hyperboreus,-161.79353,60.794064,2017/10/11 21:40:51,0.89231753
Larus hyperboreus,-161.78984,60.79701,2017/08/12 00:26:10,0.9563786
Larus hyperboreus,-161.79008,60.797314,2017/08/12 00:26:10,0.93958324
Larus hyperboreus,-161.79051,60.797504,2017/08/12 00:26:10,0.9326841
Larus hyperboreus,-161.78984,60.79701,2017/08/12 00:52:26,0.9379451
Larus hyperboreus,-161.79008,60.797314,2017/08/12 00:52:26,0.9254695
Larus hyperboreus,-161.79051,60.797504,2017/08/12 00:52:26,0.9087833
Larus hyperboreus,-161.79353,60.794064,2017/08/12 00:52:26,0.8904916
Larus hyperboreus,-161.78984,60.79701,2017/08/19 23:19:39,0.6926139
Larus hyperboreus,-161.79008,60.797314,2017/08/19 23:19:39,0.6896278
Larus hyperboreus,-161.79051,60.797504,2017/08/19 23:19:39,0.6964029
Larus hyperboreus,-161.79353,60.794064,2017/08/19 23:19:39,0.9089314
Larus hyperboreus,-161.78984,60.79701,2017/08/19 23:28:01,0.81495965
Larus hyperboreus,-161.79008,60.797314,2017/08/19 23:28:01,0.8116504
Larus hyperboreus,-161.79051,60.797504,2017/08/19 23:28:01,0.8180803
Larus hyperboreus,-161.78984,60.79701,2017/08/20 00:26:15,0.55171233
Larus hyperboreus,-161.79008,60.797314,2017/08/20 00:26:15,0.5417208
Larus hyperboreus,-161.79051,60.797504,2017/08/20 00:26:15,0.5424371
Larus hyperboreus,-161.79353,60.794064,2017/08/20 00:26:15,0.7875777
Larus hyperboreus,-161.78984,60.79701,2017/08/20 00:58:28,0.76231825
Larus hyperboreus,-161.79008,60.797314,2017/08/20 00:58:28,0.7405825
Larus hyperboreus,-161.79051,60.797504,2017/08/20 00:58:28,0.726325
Larus hyperboreus,-161.79353,60.794064,2017/08/20 00:58:28,0.96352315
Larus hyperboreus,-161.78984,60.79701,2017/08/21 22:39:10,0.70186293
Larus hyperboreus,-161.79008,60.797314,2017/08/21 22:39:10,0.6827761
Larus hyperboreus,-161.79051,60.797504,2017/08/21 22:39:10,0.67298895
Larus hyperboreus,-161.79353,60.794064,2017/08/21 22:39:10,0.92853284
Larus hyperboreus,-161.78984,60.79701,2017/08/21 23:05:46,0.9341042
Larus hyperboreus,-161.79008,60.797314,2017/08/21 23:05:46,0.9193971
Larus hyperboreus,-161.79051,60.797504,2017/08/21 23:05:46,0.91493833
Larus hyperboreus,-161.78984,60.79701,2017/08/25 20:29:09,0.7982464
Larus hyperboreus,-161.79008,60.797314,2017/08/25 20:29:09,0.8176426
Larus hyperboreus,-161.79051,60.797504,2017/08/25 20:29:09,0.83709675
Larus hyperboreus,-161.79353,60.794064,2017/08/25 20:29:09,0.8094959
Larus hyperboreus,-161.78984,60.79701,2017/09/04 23:29:18,0.7974978
Larus hyperboreus,-161.79008,60.797314,2017/09/04 23:29:18,0.7915837
Larus hyperboreus,-161.79051,60.797504,2017/09/04 23:29:18,0.7958192
Larus hyperboreus,-161.78984,60.79701,2017/09/07 00:56:02,0.818539
Larus hyperboreus,-161.79008,60.797314,2017/09/07 00:56:02,0.8081629
Larus hyperboreus,-161.79051,60.797504,2017/09/07 00:56:02,0.80827045
Larus hyperboreus,-161.78984,60.79701,2017/09/12 23:41:52,0.7598215
Larus hyperboreus,-161.79008,60.797314,2017/09/12 23:41:52,0.7383901
Larus hyperboreus,-161.79051,60.797504,2017/09/12 23:41:52,0.7247633
Larus hyperboreus,-161.79353,60.794064,2017/09/12 23:41:52,0.9659267
Larus hyperboreus,-161.78984,60.79701,2017/09/22 23:15:49,0.32122305
Larus hyperboreus,-161.79008,60.797314,2017/09/22 23:15:49,0.34357235
Larus hyperboreus,-161.79051,60.797504,2017/09/22 23:15:49,0.36221027
Larus hyperboreus,-161.79353,60.794064,2017/09/22 23:15:49,0.29662114
Larus hyperboreus,-161.78984,60.79701,2017/09/22 23:26:27,0.6603951
Larus hyperboreus,-161.79008,60.797314,2017/09/22 23:26:27,0.6571593
Larus hyperboreus,-161.79051,60.797504,2017/09/22 23:26:27,0.64660555
Larus hyperboreus,-161.79353,60.794064,2017/09/22 23:26:27,0.5252466
Larus hyperboreus,-161.78984,60.79701,2017/09/26 20:10:43,0.40647262
Larus hyperboreus,-161.79008,60.797314,2017/09/26 20:10:43,0.42695746
Larus hyperboreus,-161.79051,60.797504,2017/09/26 20:10:43,0.44645694
Larus hyperboreus,-161.79353,60.794064,2017/09/26 20:10:43,0.42841455
Larus hyperboreus,-161.78984,60.79701,2017/09/30 21:53:04,0.98861814
Larus hyperboreus,-161.79008,60.797314,2017/09/30 21:53:04,0.9820203
Larus hyperboreus,-161.79051,60.797504,2017/09/30 21:53:04,0.98555857
Larus hyperboreus,-161.78984,60.79701,2017/10/01 00:29:50,0.9671356
Larus hyperboreus,-161.79008,60.797314,2017/10/01 00:29:50,0.9535189
Larus hyperboreus,-161.79051,60.797504,2017/10/01 00:29:50,0.95024025
Larus hyperboreus,-161.78984,60.79701,2017/10/04 23:37:57,0.6746731
Larus hyperboreus,-161.79008,60.797314,2017/10/04 23:37:57,0.6586939
Larus hyperboreus,-161.79051,60.797504,2017/10/04 23:37:57,0.6529178
Larus hyperboreus,-161.79353,60.794064,2017/10/04 23:37:57,0.9111468
Larus hyperboreus,-161.78984,60.79701,2017/10/20 20:17:10,0.8956044
Larus hyperboreus,-161.79008,60.797314,2017/10/20 20:17:10,0.8751207
Larus hyperboreus,-161.79051,60.797504,2017/10/20 20:17:10,0.85561424
Larus hyperboreus,-161.79353,60.794064,2017/10/20 20:17:10,0.9751041
Larus hyperboreus,-161.78984,60.79701,2017/10/20 20:57:29,0.69260716
Larus hyperboreus,-161.79008,60.797314,2017/10/20 20:57:29,0.6724352
Larus hyperboreus,-161.79051,60.797504,2017/10/20 20:57:29,0.6610313
Larus hyperboreus,-161.79353,60.794064,2017/10/20 20:57:29,0.912423
Larus hyperboreus,-161.78984,60.79701,2017/10/20 21:53:28,0.82874507
Larus hyperboreus,-161.79008,60.797314,2017/10/20 21:53:28,0.80734235
Larus hyperboreus,-161.79051,60.797504,2017/10/20 21:53:28,0.7937542
Larus hyperboreus,-161.78984,60.79701,2017/10/20 23:05:25,0.9691545
Larus hyperboreus,-161.79008,60.797314,2017/10/20 23:05:25,0.99073374
Larus hyperboreus,-161.79353,60.794064,2017/10/20 23:05:25,0.78629404
Larus hyperboreus,-161.78984,60.79701,2017/08/09 22:26:17,0.94515777
Larus hyperboreus,-161.79008,60.797314,2017/08/09 22:26:17,0.927859
Larus hyperboreus,-161.79051,60.797504,2017/08/09 22:26:17,0.92034197
Larus hyperboreus,-161.78984,60.79701,2017/08/11 23:17:05,0.7968057
Larus hyperboreus,-161.79008,60.797314,2017/08/11 23:17:05,0.78287846
Larus hyperboreus,-161.79051,60.797504,2017/08/11 23:17:05,0.77934563
Larus hyperboreus,-161.78984,60.79701,2017/08/12 00:53:23,0.3899895
Larus hyperboreus,-161.79008,60.797314,2017/08/12 00:53:23,0.39091048
Larus hyperboreus,-161.79051,60.797504,2017/08/12 00:53:23,0.40108112
Larus hyperboreus,-161.79353,60.794064,2017/08/12 00:53:23,0.5963536
Larus hyperboreus,-161.78984,60.79701,2017/08/16 00:07:05,0.9147721
Larus hyperboreus,-161.79008,60.797314,2017/08/16 00:07:05,0.90450394
Larus hyperboreus,-161.79051,60.797504,2017/08/16 00:07:05,0.9046658
Larus hyperboreus,-161.78984,60.79701,2017/08/18 00:43:04,0.2978363
Larus hyperboreus,-161.79008,60.797314,2017/08/18 00:43:04,0.29625857
Larus hyperboreus,-161.79051,60.797504,2017/08/18 00:43:04,0.3048355
Larus hyperboreus,-161.79353,60.794064,2017/08/18 00:43:04,0.5168945
Larus hyperboreus,-161.78984,60.79701,2017/10/04 23:06:38,0.45453984
Larus hyperboreus,-161.79008,60.797314,2017/10/04 23:06:38,0.46913272
Larus hyperboreus,-161.79051,60.797504,2017/10/04 23:06:38,0.4872085
Larus hyperboreus,-161.79353,60.794064,2017/10/04 23:06:38,0.5609764
Larus hyperboreus,-161.78984,60.79701,2017/10/06 21:13:31,0.8378938
Larus hyperboreus,-161.79008,60.797314,2017/10/06 21:13:31,0.8184262
Larus hyperboreus,-161.79051,60.797504,2017/10/06 21:13:31,0.80803275
Larus hyperboreus,-161.78984,60.79701,2017/10/06 22:34:55,0.33876804
Larus hyperboreus,-161.79008,60.797314,2017/10/06 22:34:55,0.35165104
Larus hyperboreus,-161.79051,60.797504,2017/10/06 22:34:55,0.36906037
Larus hyperboreus,-161.79353,60.794064,2017/10/06 22:34:55,0.4751993
Larus hyperboreus,-161.78984,60.79701,2017/10/06 22:47:57,0.918435
Larus hyperboreus,-161.79008,60.797314,2017/10/06 22:47:57,0.8997032
Larus hyperboreus,-161.79051,60.797504,2017/10/06 22:47:57,0.8903225
Larus hyperboreus,-161.78984,60.79701,2017/10/10 23:20:14,0.9992963
Larus hyperboreus,-161.78984,60.79701,2017/10/12 23:44:06,0.92741895
Larus hyperboreus,-161.79008,60.797314,2017/10/12 23:44:06,0.9310096
Larus hyperboreus,-161.79051,60.797504,2017/10/12 23:44:06,0.9426198
Larus hyperboreus,-161.78984,60.79701,2017/10/15 00:23:02,0.8310347
Larus hyperboreus,-161.79008,60.797314,2017/10/15 00:23:02,0.8093479
Larus hyperboreus,-161.79051,60.797504,2017/10/15 00:23:02,0.7951805
Larus hyperboreus,-161.78984,60.79701,2017/10/15 00:24:59,0.20655909
Larus hyperboreus,-161.79008,60.797314,2017/10/15 00:24:59,0.18544984
Larus hyperboreus,-161.79051,60.797504,2017/10/15 00:24:59,0.17313911
Larus hyperboreus,-161.79353,60.794064,2017/10/15 00:24:59,0.42682794
Larus hyperboreus,-161.78984,60.79701,2017/10/15 00:46:14,0.53962123
Larus hyperboreus,-161.79008,60.797314,2017/10/15 00:46:14,0.51709956
Larus hyperboreus,-161.79051,60.797504,2017/10/15 00:46:14,0.49890858
Larus hyperboreus,-161.79353,60.794064,2017/10/15 00:46:14,0.6959722
Larus hyperboreus,-161.79051,60.797504,2017/10/20 23:15:09,0.98825836
Larus hyperboreus,-161.78984,60.79701,2017/10/20 23:38:09,0.12953685
Larus hyperboreus,-161.79008,60.797314,2017/10/20 23:38:09,0.13944237
Larus hyperboreus,-161.79051,60.797504,2017/10/20 23:38:09,0.15607359
Larus hyperboreus,-161.79353,60.794064,2017/10/20 23:38:09,0.3249892
Larus hyperboreus,-161.78984,60.79701,2017/10/20 23:38:52,0.43941638
Larus hyperboreus,-161.79008,60.797314,2017/10/20 23:38:52,0.41994834
Larus hyperboreus,-161.79051,60.797504,2017/10/20 23:38:52,0.4005229
Larus hyperboreus,-161.79353,60.794064,2017/10/20 23:38:52,0.5261036
Larus hyperboreus,-161.78984,60.79701,2017/10/21 00:55:27,0.87229186
Larus hyperboreus,-161.79008,60.797314,2017/10/21 00:55:27,0.8497035
Larus hyperboreus,-161.79051,60.797504,2017/10/21 00:55:27,0.8327369
Larus hyperboreus,-161.78984,60.79701,2017/10/22 22:51:59,0.89172703
Larus hyperboreus,-161.79008,60.797314,2017/10/22 22:51:59,0.8753588
Larus hyperboreus,-161.79051,60.797504,2017/10/22 22:51:59,0.86899996
Larus hyperboreus,-161.78984,60.79701,2017/10/22 22:56:01,0.89172703
Larus hyperboreus,-161.79008,60.797314,2017/10/22 22:56:01,0.8753588
Larus hyperboreus,-161.79051,60.797504,2017/10/22 22:56:01,0.86899996
Larus hyperboreus,-161.78984,60.79701,2017/10/24 20:37:56,0.9188824
Larus hyperboreus,-161.79008,60.797314,2017/10/24 20:37:56,0.9036192
Larus hyperboreus,-161.79051,60.797504,2017/10/24 20:37:56,0.8985393
Larus hyperboreus,-161.78984,60.79701,2017/10/24 20:52:34,0.9684639
Larus hyperboreus,-161.79008,60.797314,2017/10/24 20:52:34,0.95217025
Larus hyperboreus,-161.79051,60.797504,2017/10/24 20:52:34,0.9458713
Larus hyperboreus,-161.78984,60.79701,2017/10/28 21:34:15,0.9371736
Larus hyperboreus,-161.79008,60.797314,2017/10/28 21:34:15,0.92961615
Larus hyperboreus,-161.79051,60.797504,2017/10/28 21:34:15,0.9323146
Larus hyperboreus,-161.78984,60.79701,2017/10/28 21:59:29,0.5715983
Larus hyperboreus,-161.79008,60.797314,2017/10/28 21:59:29,0.57765174
Larus hyperboreus,-161.79051,60.797504,2017/10/28 21:59:29,0.5910862
Larus hyperboreus,-161.79353,60.794064,2017/10/28 21:59:29,0.743383
Larus hyperboreus,-161.78984,60.79701,2017/10/28 23:23:17,0.9815939
